user_img_id,img_path,bbox_x,bbox_y,bbox_w,bbox_h,product_id
1770,queries/economic-diligent-puma-of-downpour.jpeg,11,405,738,418,3607
1771,queries/hysterical-myrtle-fox-of-advance.jpeg,133,301,866,256,5337
1772,queries/analytic-amazing-kittiwake-of-discussion.jpeg,20,100,722,732,5169
1773,queries/remarkable-vermilion-pheasant-of-tenacity.jpeg,0,0,500,837,5271
1774,queries/puzzling-juicy-chameleon-of-stamina.jpeg,72,396,677,411,3486
1775,queries/skinny-defiant-axolotl-of-patience.jpeg,40,452,412,472,5012
1776,queries/fractal-gay-bat-of-correction.jpeg,95,31,817,406,3667
1777,queries/savvy-energetic-stork-of-music.jpeg,2,165,747,610,5246
1778,queries/magnetic-hidden-penguin-of-discourse.jpeg,26,126,474,737,5113
1779,queries/prudent-interesting-guan-of-piety.jpg,12,322,472,580,27
1780,queries/attractive-rampant-tapir-of-recreation.jpeg,229,92,121,92,5210
1781,queries/crystal-light-coucal-of-apotheosis.jpeg,24,41,909,483,5092
1782,queries/romantic-marigold-urchin-of-leadership.jpeg,0,0,750,1000,5101
1783,queries/refreshing-macaw-of-total-health.jpg,136,208,215,354,5011
1784,queries/hot-snail-of-pleasurable-current.jpeg,15,120,720,822,5039
1785,queries/heretic-belligerent-skua-of-exercise.jpeg,155,195,593,353,5249
1786,queries/fast-eggplant-mammoth-of-luxury.jpeg,159,74,669,289,3697
1787,queries/fine-persimmon-aardwark-from-pluto.jpeg,140,160,515,705,5316
1788,queries/marvellous-astonishing-spider-of-inquire.jpeg,176,0,821,503,5204
1789,queries/fortunate-garnet-pheasant-of-speed.jpeg,22,307,690,347,3685
1790,queries/spiritual-newt-of-strongest-penetration.jpeg,9,165,680,666,68
1791,queries/portable-axiomatic-chameleon-of-holiness.jpeg,325,292,345,262,4975
1792,queries/convivial-turquoise-muskrat-of-fury.jpeg,0,102,750,592,3514
1793,queries/cryptic-ancient-pony-from-neptune.jpeg,390,187,517,558,5162
1794,queries/intelligent-certain-dachshund-of-economy.jpeg,0,165,680,662,5290
1795,queries/hospitable-industrious-sunfish-of-shopping.jpeg,378,131,463,270,5214
1796,queries/jovial-unique-poodle-from-arcadia.jpeg,0,173,657,241,3538
1797,queries/masterful-ancient-avocet-of-fertility.jpg,2,222,520,752,4992
1798,queries/polar-observant-raptor-of-correction.jpeg,59,256,607,290,5337
1799,queries/fancy-proficient-dachshund-of-abracadabra.jpeg,166,174,751,311,3687
1800,queries/fine-thick-chupacabra-of-expertise.jpeg,2,377,740,335,3584
1801,queries/coral-skink-of-marvelous-wonder.jpeg,326,62,208,65,5328
1802,queries/curvy-outstanding-mammoth-from-venus.jpeg,14,237,447,682,5242
1803,queries/antique-romantic-husky-of-serendipity.jpeg,55,462,555,255,3508
1804,queries/victorious-ninja-condor-of-storm.jpeg,55,0,615,917,5004
1805,queries/attentive-brilliant-gazelle-of-popularity.jpeg,117,575,580,422,3618
1806,queries/affable-cherubic-collie-of-typhoon.jpeg,235,200,347,740,5202
1807,queries/tentacled-adorable-quail-of-engineering.jpeg,0,190,461,547,39
1808,queries/pragmatic-omniscient-rat-of-control.jpeg,0,112,734,829,4948
1809,queries/lovely-electric-moose-of-reputation.jpeg,190,382,459,360,5088
1810,queries/pristine-cobalt-whippet-of-gaiety.jpg,0,444,563,206,3610
1811,queries/enlightened-bipedal-bat-of-serendipity.jpeg,257,167,490,442,3462
1812,queries/radical-premium-pillbug-of-apotheosis.jpeg,308,350,110,90,5039
1813,queries/ruddy-calm-butterfly-of-strength.jpeg,0,236,939,384,5258
1814,queries/godlike-chocolate-whale-of-symmetry.jpeg,230,9,701,498,5077
1815,queries/kind-tangerine-avocet-of-argument.jpg,1,76,552,920,11
1816,queries/abiding-industrious-bullfinch-from-heaven.jpeg,150,60,836,489,3491
1817,queries/interesting-rapid-sidewinder-of-influence.jpeg,30,355,682,310,3484
1818,queries/enormous-angelic-sturgeon-from-hyperborea.jpeg,144,142,802,418,5337
1819,queries/savvy-resolute-toad-of-leadership.jpg,215,244,528,1243,5295
1820,queries/notorious-fancy-whippet-of-development.jpeg,70,570,597,417,3534
1821,queries/opalescent-stimulating-smilodon-of-election.jpeg,328,33,416,463,4955
1822,queries/spiked-hallowed-kangaroo-of-reverence.jpeg,187,315,227,407,4958
1823,queries/fat-nondescript-coot-of-glory.jpeg,170,228,772,367,3538
1824,queries/arboreal-glistening-partridge-of-science.jpeg,188,1,755,746,65
1825,queries/fortunate-visionary-bullmastiff-of-agility.jpeg,240,256,610,187,3536
1826,queries/peculiar-ruby-baboon-of-infinity.jpeg,258,215,277,476,3466
1827,queries/nocturnal-calculating-falcon-of-prosperity.jpeg,56,189,667,417,5303
1828,queries/uppish-psychedelic-labradoodle-of-apotheosis.jpeg,30,172,692,570,3697
1829,queries/esoteric-messy-seagull-of-experiment.jpeg,32,172,497,660,5347
1830,queries/jovial-melodic-tanuki-of-storm.jpg,46,289,516,710,5100
1831,queries/glistening-slick-waxbill-of-luxury.jpg,21,169,541,637,4
1832,queries/delicate-uppish-moose-of-blizzard.jpeg,5,25,657,890,5003
1833,queries/merciful-hissing-crocodile-of-assurance.jpeg,132,352,302,315,34
1834,queries/famous-calculating-hippo-of-fury.jpeg,116,54,849,365,3551
1835,queries/flat-mauve-sturgeon-of-poetry.jpeg,52,315,617,245,5327
1836,queries/hopping-cyan-caterpillar-of-certainty.jpg,0,571,461,292,3557
1837,queries/successful-energetic-bison-of-resistance.jpg,2,62,240,162,3609
1838,queries/spirited-illegal-pegasus-of-camouflage.jpeg,151,447,772,109,48
1839,queries/screeching-meek-jackdaw-of-eternity.jpg,165,140,183,190,5075
1840,queries/amphibian-purple-gecko-of-sufficiency.jpeg,5,247,445,517,44
1841,queries/esoteric-precise-bull-of-mathematics.jpeg,47,335,667,325,3699
1842,queries/curvy-tacky-chameleon-of-reward.jpeg,18,119,817,820,60
1843,queries/aquatic-gay-salamander-of-politeness.jpeg,236,371,297,298,5060
1844,queries/bulky-magnificent-koel-of-variation.jpeg,80,204,623,274,3469
1845,queries/polite-ivory-wolverine-from-ganymede.jpeg,0,77,712,697,5217
1846,queries/caped-talented-stork-of-weather.jpeg,227,0,257,869,5325
1847,queries/enigmatic-fluorescent-guan-of-advertising.jpeg,0,170,750,334,5103
1848,queries/radiant-complex-cheetah-of-enrichment.jpeg,265,288,304,586,5250
1849,queries/glorious-natural-crocodile-of-admiration.jpeg,25,375,712,459,3580
1850,queries/futuristic-evasive-ostrich-of-admiration.jpeg,35,432,374,147,3523
1851,queries/ludicrous-nightingale-of-undeniable-art.jpeg,36,281,622,715,5001
1852,queries/quantum-demonic-dogfish-from-ganymede.jpg,213,674,264,124,5286
1853,queries/refreshing-stirring-bird-of-finesse.jpeg,167,257,447,274,3650
1854,queries/fabulous-sexy-macaw-of-apotheosis.jpeg,1,1,557,937,14
1855,queries/sparkling-koel-of-glorious-valor.jpeg,277,301,703,315,3496
1856,queries/thoughtful-shrewd-clam-of-strength.jpeg,28,93,924,560,5098
1857,queries/rousing-wonderful-kakapo-of-novelty.jpeg,122,135,547,600,5132
1858,queries/mature-tuscan-owl-of-courage.jpeg,77,440,580,274,3641
1859,queries/solemn-venomous-magpie-of-renovation.jpeg,154,321,438,196,3652
1860,queries/magnetic-resourceful-hyena-of-pluck.jpg,96,0,1183,615,3514
1861,queries/fat-umber-porcupine-of-authority.jpeg,0,207,750,792,31
1862,queries/masterful-utopian-polecat-of-infinity.jpeg,210,92,335,789,4969
1863,queries/glittering-skinny-python-of-inquire.jpg,0,248,563,751,5268
1864,queries/lumpy-delectable-caracal-from-uranus.jpeg,34,117,685,600,5110
1865,queries/hairy-wooden-coati-of-love.jpeg,43,234,647,655,37
1866,queries/premium-shapeless-panther-of-unity.jpeg,22,207,727,280,5178
1867,queries/glittering-rousing-anaconda-of-grandeur.jpeg,0,134,1000,865,74
1868,queries/vehement-feathered-orca-of-examination.jpg,0,340,555,417,5266
1869,queries/rational-alpaca-of-enjoyable-certainty.jpeg,220,67,399,885,3526
1870,queries/chubby-raspberry-jackal-of-awe.jpeg,73,108,783,577,3606
1871,queries/classy-hissing-lion-of-revolution.jpeg,84,0,594,434,5014
1872,queries/rainbow-panther-of-fabulous-prosperity.jpeg,33,152,700,505,5003
1873,queries/melodic-passionate-platypus-of-emphasis.jpeg,54,435,637,357,5263
1874,queries/mottled-opal-ringtail-of-maturity.jpeg,80,37,477,480,3675
1875,queries/sceptical-groovy-fennec-of-aptitude.jpeg,131,234,349,318,3702
1876,queries/natural-bouncy-husky-of-lightning.jpeg,72,132,610,830,5253
1877,queries/stalwart-optimistic-yak-of-competition.jpeg,169,140,798,478,4991
1878,queries/dynamic-defiant-manul-of-vitality.jpeg,105,28,774,380,5314
1879,queries/organic-important-wolverine-of-pizza.jpeg,5,9,830,498,3516
1880,queries/fierce-vigorous-catfish-of-typhoon.jpeg,429,179,216,143,5034
1881,queries/crazy-cinnamon-seal-of-passion.jpeg,192,112,567,857,5021
1882,queries/bulky-seagull-of-fortunate-jest.jpeg,2,340,742,657,3591
1883,queries/true-charcoal-chinchilla-of-education.jpeg,146,203,476,490,71
1884,queries/augmented-curious-magpie-of-management.jpeg,6,109,735,889,12
1885,queries/prudent-literate-goose-of-tempest.jpeg,199,113,625,368,42
1886,queries/bipedal-debonair-millipede-of-patience.jpeg,37,292,882,425,5133
1887,queries/vigorous-sandy-starfish-of-whirlwind.jpeg,300,167,210,815,5
1888,queries/fluffy-mellow-tarsier-of-leadership.jpg,161,342,285,367,5322
1889,queries/gregarious-pony-of-simple-expression.jpg,0,177,563,677,47
1890,queries/subtle-cerise-lynx-of-imagination.jpeg,198,364,402,315,5336
1891,queries/glaring-poetic-anaconda-of-speed.jpeg,50,42,567,925,5167
1892,queries/aquatic-zippy-oriole-of-mastery.jpeg,0,0,1000,476,5142
1893,queries/bald-honest-macaw-of-artistry.jpg,0,417,504,276,3558
1894,queries/dexterous-fast-wapiti-from-wonderland.jpeg,112,245,588,376,5175
1895,queries/amusing-lilac-pony-of-snow.jpeg,0,363,1000,557,3684
1896,queries/illustrious-swine-of-ideal-wind.jpeg,61,33,605,708,5351
1897,queries/didactic-glaring-mamba-of-coffee.jpeg,220,170,288,636,5017
1898,queries/proficient-shaggy-vicugna-of-philosophy.jpeg,242,272,387,727,5189
1899,queries/snobbish-encouraging-porpoise-from-nibiru.jpeg,132,250,247,487,4958
1900,queries/benevolent-lovely-mammoth-of-whirlwind.jpeg,26,176,660,678,18
1901,queries/rare-placid-cat-of-success.jpeg,37,327,652,565,3501
1902,queries/discerning-lovely-prawn-of-promise.jpeg,271,151,440,256,5175
1903,queries/meteoric-heavenly-caribou-of-shopping.jpeg,17,307,490,485,3480
1904,queries/scrupulous-glossy-mongrel-of-drizzle.jpeg,41,471,543,255,3688
1905,queries/fluffy-encouraging-rattlesnake-of-apotheosis.jpeg,77,345,632,255,3619
1906,queries/classy-archetypal-lori-of-resistance.jpg,0,222,429,640,5013
1907,queries/debonair-condor-of-astonishing-storm.jpg,90,205,247,530,3465
1908,queries/marvellous-placid-angelfish-of-tolerance.jpeg,52,175,677,210,3632
1909,queries/terrestrial-rousing-bat-from-valhalla.jpg,57,115,505,847,5296
1910,queries/ethereal-nifty-spider-from-arcadia.jpeg,15,160,732,382,3523
1911,queries/sweet-lovely-fulmar-of-eternity.jpeg,22,150,727,832,4970
1912,queries/expert-gregarious-smilodon-of-thunder.jpeg,176,93,643,410,5055
1913,queries/chirpy-abstract-cassowary-of-fame.jpeg,77,397,450,234,5087
1914,queries/energetic-coot-of-fascinating-wonder.jpeg,47,272,675,672,58
1915,queries/liberal-daft-whippet-of-beauty.jpeg,0,0,710,938,5303
1916,queries/quick-carrot-newt-of-fruition.jpeg,60,137,302,539,5314
1917,queries/marvellous-hysterical-bison-of-experiment.jpeg,2,35,702,825,4991
1918,queries/huge-lilac-pogona-of-control.jpeg,0,0,750,753,5210
1919,queries/fearless-translucent-jackdaw-of-tempest.jpg,133,46,327,952,5342
1920,queries/pastoral-inescapable-giraffe-of-stamina.jpeg,131,255,744,481,3570
1921,queries/aromatic-myrtle-tortoise-of-refinement.jpg,2,262,520,732,5327
1922,queries/cautious-uptight-swine-from-avalon.jpeg,54,351,677,365,3699
1923,queries/astonishing-splendid-crayfish-of-sorcery.jpeg,281,182,169,170,5042
1924,queries/observant-cuddly-honeybee-of-unity.jpeg,2,97,630,900,3696
1925,queries/tacky-vagabond-polecat-of-acceptance.jpeg,87,179,547,752,5065
1926,queries/russet-termite-of-regular-election.jpeg,482,265,449,143,3535
1927,queries/impossible-provocative-peccary-of-politeness.jpeg,7,310,555,207,3698
1928,queries/bizarre-elegant-wolf-of-renovation.jpg,0,197,563,620,26
1929,queries/furry-gorilla-of-imminent-enterprise.jpeg,57,105,791,380,5087
1930,queries/valiant-ginger-vicugna-of-sunshine.jpeg,492,488,88,124,4978
1931,queries/hospitable-successful-beluga-of-faith.jpeg,5,62,742,935,23
1932,queries/tricky-vigorous-tarsier-of-plenty.jpeg,153,80,789,543,5296
1933,queries/stereotyped-diligent-grebe-of-action.jpeg,142,112,407,700,3672
1934,queries/loud-esoteric-crocodile-of-wealth.jpeg,40,295,255,367,5016
